2018-05-30 13:19:42,331 ; DEBUG ; chempiler_client ; MainThread ; User Input:
XML file: C:\Users\group\Documents\Chempiler\graph\chemputer_rig_3_sildenafil.graphml
Command file: C:\Users\group\Documents\Chempiler\tests\sildenafil.chasm
Simulation: n
2018-05-30 13:19:48,353 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Clear errors DONE.
2018-05-30 13:19:48,359 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:48,365 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Clear errors DONE.
2018-05-30 13:19:48,371 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:48,378 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Clear errors DONE.
2018-05-30 13:19:48,384 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:48,390 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Clear errors DONE.
2018-05-30 13:19:48,396 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:48,403 ; DEBUG ; Chemputer_Device_API ; valve_separator TCP thread ; Clear errors DONE.
2018-05-30 13:19:48,409 ; DEBUG ; Chemputer_Device_API ; valve_separator TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:48,416 ; DEBUG ; Chemputer_Device_API ; valve_rotary TCP thread ; Clear errors DONE.
2018-05-30 13:19:48,422 ; DEBUG ; Chemputer_Device_API ; valve_rotary TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:49,143 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Move DONE
2018-05-30 13:19:49,200 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Move DONE
2018-05-30 13:19:49,250 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Move DONE
2018-05-30 13:19:49,299 ; DEBUG ; Chemputer_Device_API ; valve_separator TCP thread ; Move DONE
2018-05-30 13:19:49,310 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Move DONE
2018-05-30 13:19:49,463 ; DEBUG ; Chemputer_Device_API ; valve_rotary TCP thread ; Move DONE
2018-05-30 13:19:49,858 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:49,862 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:49,862 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:49,862 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:49,862 ; DEBUG ; Chemputer_Device_API ; valve_separator TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:49,862 ; DEBUG ; Chemputer_Device_API ; valve_rotary TCP thread ; Actuation SUCCESS!
2018-05-30 13:19:49,862 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Move DONE
2018-05-30 13:19:49,863 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Move DONE
2018-05-30 13:19:49,863 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Move DONE
2018-05-30 13:19:49,863 ; DEBUG ; Chemputer_Device_API ; valve_separator TCP thread ; Move DONE
2018-05-30 13:19:49,863 ; DEBUG ; Chemputer_Device_API ; valve_rotary TCP thread ; Move DONE
2018-05-30 13:19:50,270 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Move DONE
2018-05-30 13:19:50,885 ; DEBUG ; Chemputer_Device_API ; pump_reagents_1 TCP thread ; Clear errors DONE.
