2018-03-06 14:48:48,766 ; DEBUG ; chempiler_client ; MainThread ; User Input:
XML file: C:\Users\group\Documents\Git_repositories\Chempiler\graph\chemputer_rig_2_Nytol.graphml
Command file: C:\Users\group\Documents\Git_repositories\Chempiler\tests\nytol.chasm
Simulation: n
2018-03-06 14:48:48,914 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Clear errors DONE.
2018-03-06 14:48:48,919 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:48,926 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Clear errors DONE.
2018-03-06 14:48:48,931 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:48,938 ; DEBUG ; Chemputer_Device_API ; valve_aqueous TCP thread ; Clear errors DONE.
2018-03-06 14:48:48,943 ; DEBUG ; Chemputer_Device_API ; valve_aqueous TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:48,949 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Clear errors DONE.
2018-03-06 14:48:48,954 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:48,961 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Clear errors DONE.
2018-03-06 14:48:48,966 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:48,972 ; DEBUG ; Chemputer_Device_API ; valve_workup TCP thread ; Clear errors DONE.
2018-03-06 14:48:48,977 ; DEBUG ; Chemputer_Device_API ; valve_workup TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:49,996 ; DEBUG ; Chemputer_Device_API ; valve_reagents_1 TCP thread ; Move DONE
2018-03-06 14:48:50,004 ; DEBUG ; Chemputer_Device_API ; valve_workup TCP thread ; Move DONE
2018-03-06 14:48:50,016 ; DEBUG ; Chemputer_Device_API ; valve_aqueous TCP thread ; Move DONE
2018-03-06 14:48:50,031 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Move DONE
2018-03-06 14:48:50,040 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Move DONE
2018-03-06 14:48:50,060 ; DEBUG ; Chemputer_Device_API ; valve_solvents TCP thread ; Move DONE
2018-03-06 14:48:50,646 ; DEBUG ; Chemputer_Device_API ; valve_reagents_2 TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:50,647 ; DEBUG ; Chemputer_Device_API ; valve_aqueous TCP thread ; Actuation SUCCESS!
2018-03-06 14:48:50,647 ; DEBUG ; Chemputer_Device_API ; valve_reactor TCP thread ; Actuation SUCCESS!
